code,CCS,coding_system
0DH50DZ,93,ICDPROC10
0DH50UZ,93,ICDPROC10
0DH53DZ,93,ICDPROC10
0DH53UZ,93,ICDPROC10
0DH53YZ,93,ICDPROC10
0DH54DZ,93,ICDPROC10
0DH54UZ,93,ICDPROC10
0DH54YZ,93,ICDPROC10
0DH573Z,93,ICDPROC10
0DH57DZ,93,ICDPROC10
0DH57UZ,93,ICDPROC10
0DH57YZ,93,ICDPROC10
0DH583Z,93,ICDPROC10
0DH58DZ,93,ICDPROC10
0DH58UZ,93,ICDPROC10
0DH58YZ,93,ICDPROC10
0DH63YZ,93,ICDPROC10
0DH64YZ,93,ICDPROC10
0DH673Z,93,ICDPROC10
0DH67DZ,93,ICDPROC10
0DH67UZ,93,ICDPROC10
0DH67YZ,93,ICDPROC10
0DH683Z,93,ICDPROC10
0DH68DZ,93,ICDPROC10
0DH68UZ,93,ICDPROC10
0DH68YZ,93,ICDPROC10
0DH90DZ,93,ICDPROC10
0DH93DZ,93,ICDPROC10
0DH94DZ,93,ICDPROC10
0DH973Z,93,ICDPROC10
0DH97DZ,93,ICDPROC10
0DH97UZ,93,ICDPROC10
0DH983Z,93,ICDPROC10
0DH98DZ,93,ICDPROC10
0DH98UZ,93,ICDPROC10
0DL10CZ,93,ICDPROC10
0DL10DZ,93,ICDPROC10
0DL10ZZ,93,ICDPROC10
0DL13CZ,93,ICDPROC10
0DL13DZ,93,ICDPROC10
0DL13ZZ,93,ICDPROC10
0DL14CZ,93,ICDPROC10
0DL14DZ,93,ICDPROC10
0DL14ZZ,93,ICDPROC10
0DL17DZ,93,ICDPROC10
0DL17ZZ,93,ICDPROC10
0DL18DZ,93,ICDPROC10
0DL18ZZ,93,ICDPROC10
0DL20CZ,93,ICDPROC10
0DL20DZ,93,ICDPROC10
0DL20ZZ,93,ICDPROC10
0DL23CZ,93,ICDPROC10
0DL23DZ,93,ICDPROC10
0DL23ZZ,93,ICDPROC10
0DL24CZ,93,ICDPROC10
0DL24DZ,93,ICDPROC10
0DL24ZZ,93,ICDPROC10
0DL27DZ,93,ICDPROC10
0DL27ZZ,93,ICDPROC10
0DL28DZ,93,ICDPROC10
0DL28ZZ,93,ICDPROC10
0DL30CZ,93,ICDPROC10
0DL30DZ,93,ICDPROC10
0DL30ZZ,93,ICDPROC10
0DL33CZ,93,ICDPROC10
0DL33DZ,93,ICDPROC10
0DL33ZZ,93,ICDPROC10
0DL34CZ,93,ICDPROC10
0DL34DZ,93,ICDPROC10
0DL34ZZ,93,ICDPROC10
0DL37DZ,93,ICDPROC10
0DL37ZZ,93,ICDPROC10
0DL38DZ,93,ICDPROC10
0DL38ZZ,93,ICDPROC10
0DL40CZ,93,ICDPROC10
0DL40DZ,93,ICDPROC10
0DL40ZZ,93,ICDPROC10
0DL43CZ,93,ICDPROC10
0DL43DZ,93,ICDPROC10
0DL43ZZ,93,ICDPROC10
0DL44CZ,93,ICDPROC10
0DL44DZ,93,ICDPROC10
0DL44ZZ,93,ICDPROC10
0DL47DZ,93,ICDPROC10
0DL47ZZ,93,ICDPROC10
0DL48DZ,93,ICDPROC10
0DL48ZZ,93,ICDPROC10
0DL50CZ,93,ICDPROC10
0DL50DZ,93,ICDPROC10
0DL50ZZ,93,ICDPROC10
0DL53CZ,93,ICDPROC10
0DL53DZ,93,ICDPROC10
0DL53ZZ,93,ICDPROC10
0DL54CZ,93,ICDPROC10
0DL54DZ,93,ICDPROC10
0DL54ZZ,93,ICDPROC10
0DL57DZ,93,ICDPROC10
0DL57ZZ,93,ICDPROC10
0DL58DZ,93,ICDPROC10
0DL58ZZ,93,ICDPROC10
0DN97ZZ,93,ICDPROC10
0DN98ZZ,93,ICDPROC10
0DP03YZ,93,ICDPROC10
0DP04YZ,93,ICDPROC10
0DP070Z,93,ICDPROC10
0DP072Z,93,ICDPROC10
0DP073Z,93,ICDPROC10
0DP07DZ,93,ICDPROC10
0DP07UZ,93,ICDPROC10
0DP07YZ,93,ICDPROC10
0DP080Z,93,ICDPROC10
0DP082Z,93,ICDPROC10
0DP083Z,93,ICDPROC10
0DP08DZ,93,ICDPROC10
0DP08YZ,93,ICDPROC10
0DP0X0Z,93,ICDPROC10
0DP0X2Z,93,ICDPROC10
0DP0X3Z,93,ICDPROC10
0DP0XDZ,93,ICDPROC10
0DP0XUZ,93,ICDPROC10
0DP57DZ,93,ICDPROC10
0DP58DZ,93,ICDPROC10
0DP5X1Z,93,ICDPROC10
0DP5X2Z,93,ICDPROC10
0DP5X3Z,93,ICDPROC10
0DP5XDZ,93,ICDPROC10
0DP5XUZ,93,ICDPROC10
0DP63YZ,93,ICDPROC10
0DP64YZ,93,ICDPROC10
0DP670Z,93,ICDPROC10
0DP672Z,93,ICDPROC10
0DP673Z,93,ICDPROC10
0DP67DZ,93,ICDPROC10
0DP67UZ,93,ICDPROC10
0DP67YZ,93,ICDPROC10
0DP680Z,93,ICDPROC10
0DP682Z,93,ICDPROC10
0DP683Z,93,ICDPROC10
0DP68DZ,93,ICDPROC10
0DP68UZ,93,ICDPROC10
0DP68YZ,93,ICDPROC10
0DP6X0Z,93,ICDPROC10
0DP6X2Z,93,ICDPROC10
0DP6X3Z,93,ICDPROC10
0DP6XDZ,93,ICDPROC10
0DP6XUZ,93,ICDPROC10
0DS5XZZ,93,ICDPROC10
0DS6XZZ,93,ICDPROC10
0DS9XZZ,93,ICDPROC10
0DV67DZ,93,ICDPROC10
0DV68DZ,93,ICDPROC10
0DW03YZ,93,ICDPROC10
0DW04YZ,93,ICDPROC10
0DW07YZ,93,ICDPROC10
0DW08YZ,93,ICDPROC10
0DW0X0Z,93,ICDPROC10
0DW0X2Z,93,ICDPROC10
0DW0X3Z,93,ICDPROC10
0DW0X7Z,93,ICDPROC10
0DW0XCZ,93,ICDPROC10
0DW0XDZ,93,ICDPROC10
0DW0XJZ,93,ICDPROC10
0DW0XKZ,93,ICDPROC10
0DW0XUZ,93,ICDPROC10
0DW50YZ,93,ICDPROC10
0DW53YZ,93,ICDPROC10
0DW54YZ,93,ICDPROC10
0DW57YZ,93,ICDPROC10
0DW58YZ,93,ICDPROC10
0DW5XDZ,93,ICDPROC10
0DW63YZ,93,ICDPROC10
0DW64YZ,93,ICDPROC10
0DW67YZ,93,ICDPROC10
0DW68YZ,93,ICDPROC10
0DW6X0Z,93,ICDPROC10
0DW6X2Z,93,ICDPROC10
0DW6X3Z,93,ICDPROC10
0DW6X7Z,93,ICDPROC10
0DW6XCZ,93,ICDPROC10
0DW6XDZ,93,ICDPROC10
0DW6XJZ,93,ICDPROC10
0DW6XKZ,93,ICDPROC10
0DW6XUZ,93,ICDPROC10
0DWD3YZ,93,ICDPROC10
0DWD4YZ,93,ICDPROC10
0DWD7YZ,93,ICDPROC10
0DWD8YZ,93,ICDPROC10
3E0G328,93,ICDPROC10
3E0G329,93,ICDPROC10
3E0G33Z,93,ICDPROC10
3E0G37Z,93,ICDPROC10
3E0G3BZ,93,ICDPROC10
3E0G3GC,93,ICDPROC10
3E0G3NZ,93,ICDPROC10
3E0G3SF,93,ICDPROC10
3E0G3TZ,93,ICDPROC10
3E0G4GC,93,ICDPROC10
3E0G728,93,ICDPROC10
3E0G729,93,ICDPROC10
3E0G73Z,93,ICDPROC10
3E0G77Z,93,ICDPROC10
3E0G7BZ,93,ICDPROC10
3E0G7GC,93,ICDPROC10
3E0G7NZ,93,ICDPROC10
3E0G7SF,93,ICDPROC10
3E0G7TZ,93,ICDPROC10
3E0G828,93,ICDPROC10
3E0G829,93,ICDPROC10
3E0G83Z,93,ICDPROC10
3E0G87Z,93,ICDPROC10
3E0G8BZ,93,ICDPROC10
3E0G8GC,93,ICDPROC10
3E0G8NZ,93,ICDPROC10
3E0G8SF,93,ICDPROC10
3E0G8TZ,93,ICDPROC10
3E1G38Z,93,ICDPROC10
3E1G78Z,93,ICDPROC10
3E1G88Z,93,ICDPROC10
0D11074,94,ICDPROC10
0D11076,94,ICDPROC10
0D11079,94,ICDPROC10
0D1107A,94,ICDPROC10
0D1107B,94,ICDPROC10
0D110J4,94,ICDPROC10
0D110J6,94,ICDPROC10
0D110J9,94,ICDPROC10
0D110JA,94,ICDPROC10
0D110JB,94,ICDPROC10
0D110K4,94,ICDPROC10
0D110K6,94,ICDPROC10
0D110K9,94,ICDPROC10
0D110KA,94,ICDPROC10
0D110KB,94,ICDPROC10
0D110Z4,94,ICDPROC10
0D110Z6,94,ICDPROC10
0D110Z9,94,ICDPROC10
0D110ZA,94,ICDPROC10
0D110ZB,94,ICDPROC10
0D113J4,94,ICDPROC10
0D11474,94,ICDPROC10
0D11476,94,ICDPROC10
0D11479,94,ICDPROC10
0D1147A,94,ICDPROC10
0D1147B,94,ICDPROC10
0D114J4,94,ICDPROC10
0D114J6,94,ICDPROC10
0D114J9,94,ICDPROC10
0D114JA,94,ICDPROC10
0D114JB,94,ICDPROC10
0D114K4,94,ICDPROC10
0D114K6,94,ICDPROC10
0D114K9,94,ICDPROC10
0D114KA,94,ICDPROC10
0D114KB,94,ICDPROC10
0D114Z4,94,ICDPROC10
0D114Z6,94,ICDPROC10
0D114Z9,94,ICDPROC10
0D114ZA,94,ICDPROC10
0D114ZB,94,ICDPROC10
0D11874,94,ICDPROC10
0D11876,94,ICDPROC10
0D11879,94,ICDPROC10
0D1187A,94,ICDPROC10
0D1187B,94,ICDPROC10
0D118J4,94,ICDPROC10
0D118J6,94,ICDPROC10
0D118J9,94,ICDPROC10
0D118JA,94,ICDPROC10
0D118JB,94,ICDPROC10
0D118K4,94,ICDPROC10
0D118K6,94,ICDPROC10
0D118K9,94,ICDPROC10
0D118KA,94,ICDPROC10
0D118KB,94,ICDPROC10
0D118Z4,94,ICDPROC10
0D118Z6,94,ICDPROC10
0D118Z9,94,ICDPROC10
0D118ZA,94,ICDPROC10
0D118ZB,94,ICDPROC10
0D12074,94,ICDPROC10
0D12076,94,ICDPROC10
0D12079,94,ICDPROC10
0D1207A,94,ICDPROC10
0D1207B,94,ICDPROC10
0D120J4,94,ICDPROC10
0D120J6,94,ICDPROC10
0D120J9,94,ICDPROC10
0D120JA,94,ICDPROC10
0D120JB,94,ICDPROC10
0D120K4,94,ICDPROC10
0D120K6,94,ICDPROC10
0D120K9,94,ICDPROC10
0D120KA,94,ICDPROC10
0D120KB,94,ICDPROC10
0D120Z4,94,ICDPROC10
0D120Z6,94,ICDPROC10
0D120Z9,94,ICDPROC10
0D120ZA,94,ICDPROC10
0D120ZB,94,ICDPROC10
0D123J4,94,ICDPROC10
0D12474,94,ICDPROC10
0D12476,94,ICDPROC10
0D12479,94,ICDPROC10
0D1247A,94,ICDPROC10
0D1247B,94,ICDPROC10
0D124J4,94,ICDPROC10
0D124J6,94,ICDPROC10
0D124J9,94,ICDPROC10
0D124JA,94,ICDPROC10
0D124JB,94,ICDPROC10
0D124K4,94,ICDPROC10
0D124K6,94,ICDPROC10
0D124K9,94,ICDPROC10
0D124KA,94,ICDPROC10
0D124KB,94,ICDPROC10
0D124Z4,94,ICDPROC10
0D124Z6,94,ICDPROC10
0D124Z9,94,ICDPROC10
0D124ZA,94,ICDPROC10
0D124ZB,94,ICDPROC10
0D12874,94,ICDPROC10
0D12876,94,ICDPROC10
0D12879,94,ICDPROC10
0D1287A,94,ICDPROC10
0D1287B,94,ICDPROC10
0D128J4,94,ICDPROC10
0D128J6,94,ICDPROC10
0D128J9,94,ICDPROC10
0D128JA,94,ICDPROC10
0D128JB,94,ICDPROC10
0D128K4,94,ICDPROC10
0D128K6,94,ICDPROC10
0D128K9,94,ICDPROC10
0D128KA,94,ICDPROC10
0D128KB,94,ICDPROC10
0D128Z4,94,ICDPROC10
0D128Z6,94,ICDPROC10
0D128Z9,94,ICDPROC10
0D128ZA,94,ICDPROC10
0D128ZB,94,ICDPROC10
0D13074,94,ICDPROC10
0D13076,94,ICDPROC10
0D13079,94,ICDPROC10
0D1307A,94,ICDPROC10
0D1307B,94,ICDPROC10
0D130J4,94,ICDPROC10
0D130J6,94,ICDPROC10
0D130J9,94,ICDPROC10
0D130JA,94,ICDPROC10
0D130JB,94,ICDPROC10
0D130K4,94,ICDPROC10
0D130K6,94,ICDPROC10
0D130K9,94,ICDPROC10
0D130KA,94,ICDPROC10
0D130KB,94,ICDPROC10
0D130Z4,94,ICDPROC10
0D130Z6,94,ICDPROC10
0D130Z9,94,ICDPROC10
0D130ZA,94,ICDPROC10
0D130ZB,94,ICDPROC10
0D133J4,94,ICDPROC10
0D13474,94,ICDPROC10
0D13476,94,ICDPROC10
0D13479,94,ICDPROC10
0D1347A,94,ICDPROC10
0D1347B,94,ICDPROC10
0D134J4,94,ICDPROC10
0D134J6,94,ICDPROC10
0D134J9,94,ICDPROC10
0D134JA,94,ICDPROC10
0D134JB,94,ICDPROC10
0D134K4,94,ICDPROC10
0D134K6,94,ICDPROC10
0D134K9,94,ICDPROC10
0D134KA,94,ICDPROC10
0D134KB,94,ICDPROC10
0D134Z4,94,ICDPROC10
0D134Z6,94,ICDPROC10
0D134Z9,94,ICDPROC10
0D134ZA,94,ICDPROC10
0D134ZB,94,ICDPROC10
0D13874,94,ICDPROC10
0D13876,94,ICDPROC10
0D13879,94,ICDPROC10
0D1387A,94,ICDPROC10
0D1387B,94,ICDPROC10
0D138J4,94,ICDPROC10
0D138J6,94,ICDPROC10
0D138J9,94,ICDPROC10
0D138JA,94,ICDPROC10
0D138JB,94,ICDPROC10
0D138K4,94,ICDPROC10
0D138K6,94,ICDPROC10
0D138K9,94,ICDPROC10
0D138KA,94,ICDPROC10
0D138KB,94,ICDPROC10
0D138Z4,94,ICDPROC10
0D138Z6,94,ICDPROC10
0D138Z9,94,ICDPROC10
0D138ZA,94,ICDPROC10
0D138ZB,94,ICDPROC10
0D15074,94,ICDPROC10
0D15076,94,ICDPROC10
0D15079,94,ICDPROC10
0D1507A,94,ICDPROC10
0D1507B,94,ICDPROC10
0D150J4,94,ICDPROC10
0D150J6,94,ICDPROC10
0D150J9,94,ICDPROC10
0D150JA,94,ICDPROC10
0D150JB,94,ICDPROC10
0D150K4,94,ICDPROC10
0D150K6,94,ICDPROC10
0D150K9,94,ICDPROC10
0D150KA,94,ICDPROC10
0D150KB,94,ICDPROC10
0D150Z4,94,ICDPROC10
0D150Z6,94,ICDPROC10
0D150Z9,94,ICDPROC10
0D150ZA,94,ICDPROC10
0D150ZB,94,ICDPROC10
0D153J4,94,ICDPROC10
0D15474,94,ICDPROC10
0D15476,94,ICDPROC10
0D15479,94,ICDPROC10
0D1547A,94,ICDPROC10
0D1547B,94,ICDPROC10
0D154J4,94,ICDPROC10
0D154J6,94,ICDPROC10
0D154J9,94,ICDPROC10
0D154JA,94,ICDPROC10
0D154JB,94,ICDPROC10
0D154K4,94,ICDPROC10
0D154K6,94,ICDPROC10
0D154K9,94,ICDPROC10
0D154KA,94,ICDPROC10
0D154KB,94,ICDPROC10
0D154Z4,94,ICDPROC10
0D154Z6,94,ICDPROC10
0D154Z9,94,ICDPROC10
0D154ZA,94,ICDPROC10
0D154ZB,94,ICDPROC10
0D15874,94,ICDPROC10
0D15876,94,ICDPROC10
0D15879,94,ICDPROC10
0D1587A,94,ICDPROC10
0D1587B,94,ICDPROC10
0D158J4,94,ICDPROC10
0D158J6,94,ICDPROC10
0D158J9,94,ICDPROC10
0D158JA,94,ICDPROC10
0D158JB,94,ICDPROC10
0D158K4,94,ICDPROC10
0D158K6,94,ICDPROC10
0D158K9,94,ICDPROC10
0D158KA,94,ICDPROC10
0D158KB,94,ICDPROC10
0D158Z4,94,ICDPROC10
0D158Z6,94,ICDPROC10
0D158Z9,94,ICDPROC10
0D158ZA,94,ICDPROC10
0D158ZB,94,ICDPROC10
0D16079,94,ICDPROC10
0D1607A,94,ICDPROC10
0D1607B,94,ICDPROC10
0D1607L,94,ICDPROC10
0D160J9,94,ICDPROC10
0D160JA,94,ICDPROC10
0D160JB,94,ICDPROC10
0D160JL,94,ICDPROC10
0D160K9,94,ICDPROC10
0D160KA,94,ICDPROC10
0D160KB,94,ICDPROC10
0D160KL,94,ICDPROC10
0D160Z9,94,ICDPROC10
0D160ZA,94,ICDPROC10
0D160ZB,94,ICDPROC10
0D160ZL,94,ICDPROC10
0D16479,94,ICDPROC10
0D1647A,94,ICDPROC10
0D1647B,94,ICDPROC10
0D1647L,94,ICDPROC10
0D164J9,94,ICDPROC10
0D164JA,94,ICDPROC10
0D164JB,94,ICDPROC10
0D164JL,94,ICDPROC10
0D164K9,94,ICDPROC10
0D164KA,94,ICDPROC10
0D164KB,94,ICDPROC10
0D164KL,94,ICDPROC10
0D164Z9,94,ICDPROC10
0D164ZA,94,ICDPROC10
0D164ZB,94,ICDPROC10
0D164ZL,94,ICDPROC10
0D16879,94,ICDPROC10
0D1687A,94,ICDPROC10
0D1687B,94,ICDPROC10
0D1687L,94,ICDPROC10
0D168J9,94,ICDPROC10
0D168JA,94,ICDPROC10
0D168JB,94,ICDPROC10
0D168JL,94,ICDPROC10
0D168K9,94,ICDPROC10
0D168KA,94,ICDPROC10
0D168KB,94,ICDPROC10
0D168KL,94,ICDPROC10
0D168Z9,94,ICDPROC10
0D168ZA,94,ICDPROC10
0D168ZB,94,ICDPROC10
0D168ZL,94,ICDPROC10
0D19074,94,ICDPROC10
0D19079,94,ICDPROC10
0D1907A,94,ICDPROC10
0D1907B,94,ICDPROC10
0D1907L,94,ICDPROC10
0D190J4,94,ICDPROC10
0D190J9,94,ICDPROC10
0D190JA,94,ICDPROC10
0D190JB,94,ICDPROC10
0D190JL,94,ICDPROC10
0D190K4,94,ICDPROC10
0D190K9,94,ICDPROC10
0D190KA,94,ICDPROC10
0D190KB,94,ICDPROC10
0D190KL,94,ICDPROC10
0D190Z4,94,ICDPROC10
0D190Z9,94,ICDPROC10
0D190ZA,94,ICDPROC10
0D190ZB,94,ICDPROC10
0D190ZL,94,ICDPROC10
0D193J4,94,ICDPROC10
0D19474,94,ICDPROC10
0D19479,94,ICDPROC10
0D1947A,94,ICDPROC10
0D1947B,94,ICDPROC10
0D1947L,94,ICDPROC10
0D194J4,94,ICDPROC10
0D194J9,94,ICDPROC10
0D194JA,94,ICDPROC10
0D194JB,94,ICDPROC10
0D194JL,94,ICDPROC10
0D194K4,94,ICDPROC10
0D194K9,94,ICDPROC10
0D194KA,94,ICDPROC10
0D194KB,94,ICDPROC10
0D194KL,94,ICDPROC10
0D194Z4,94,ICDPROC10
0D194Z9,94,ICDPROC10
0D194ZA,94,ICDPROC10
0D194ZB,94,ICDPROC10
0D194ZL,94,ICDPROC10
0D19874,94,ICDPROC10
0D19879,94,ICDPROC10
0D1987A,94,ICDPROC10
0D1987B,94,ICDPROC10
0D1987L,94,ICDPROC10
0D198J4,94,ICDPROC10
0D198J9,94,ICDPROC10
0D198JA,94,ICDPROC10
0D198JB,94,ICDPROC10
0D198JL,94,ICDPROC10
0D198K4,94,ICDPROC10
0D198K9,94,ICDPROC10
0D198KA,94,ICDPROC10
0D198KB,94,ICDPROC10
0D198KL,94,ICDPROC10
0D198Z4,94,ICDPROC10
0D198Z9,94,ICDPROC10
0D198ZA,94,ICDPROC10
0D198ZB,94,ICDPROC10
0D198ZL,94,ICDPROC10
0D510ZZ,94,ICDPROC10
0D513ZZ,94,ICDPROC10
0D517ZZ,94,ICDPROC10
0D520ZZ,94,ICDPROC10
0D523ZZ,94,ICDPROC10
0D527ZZ,94,ICDPROC10
0D530ZZ,94,ICDPROC10
0D533ZZ,94,ICDPROC10
0D537ZZ,94,ICDPROC10
0D540ZZ,94,ICDPROC10
0D543ZZ,94,ICDPROC10
0D547ZZ,94,ICDPROC10
0D550ZZ,94,ICDPROC10
0D553ZZ,94,ICDPROC10
0D557ZZ,94,ICDPROC10
0D560ZZ,94,ICDPROC10
0D563ZZ,94,ICDPROC10
0D567ZZ,94,ICDPROC10
0D570ZZ,94,ICDPROC10
0D573ZZ,94,ICDPROC10
0D577ZZ,94,ICDPROC10
0D590ZZ,94,ICDPROC10
0D593ZZ,94,ICDPROC10
0D597ZZ,94,ICDPROC10
0D710DZ,94,ICDPROC10
0D710ZZ,94,ICDPROC10
0D713DZ,94,ICDPROC10
0D713ZZ,94,ICDPROC10
0D714DZ,94,ICDPROC10
0D714ZZ,94,ICDPROC10
0D720DZ,94,ICDPROC10
0D720ZZ,94,ICDPROC10
0D723DZ,94,ICDPROC10
0D723ZZ,94,ICDPROC10
0D724DZ,94,ICDPROC10
0D724ZZ,94,ICDPROC10
0D730DZ,94,ICDPROC10
0D730ZZ,94,ICDPROC10
0D733DZ,94,ICDPROC10
0D733ZZ,94,ICDPROC10
0D734DZ,94,ICDPROC10
0D734ZZ,94,ICDPROC10
0D740DZ,94,ICDPROC10
0D740ZZ,94,ICDPROC10
0D743DZ,94,ICDPROC10
0D743ZZ,94,ICDPROC10
0D744DZ,94,ICDPROC10
0D744ZZ,94,ICDPROC10
0D750DZ,94,ICDPROC10
0D750ZZ,94,ICDPROC10
0D753DZ,94,ICDPROC10
0D753ZZ,94,ICDPROC10
0D754DZ,94,ICDPROC10
0D754ZZ,94,ICDPROC10
0D760DZ,94,ICDPROC10
0D760ZZ,94,ICDPROC10
0D763DZ,94,ICDPROC10
0D763ZZ,94,ICDPROC10
0D764DZ,94,ICDPROC10
0D764ZZ,94,ICDPROC10
0D770DZ,94,ICDPROC10
0D770ZZ,94,ICDPROC10
0D773DZ,94,ICDPROC10
0D773ZZ,94,ICDPROC10
0D774ZZ,94,ICDPROC10
0D790ZZ,94,ICDPROC10
0D793ZZ,94,ICDPROC10
0D794ZZ,94,ICDPROC10
0D840ZZ,94,ICDPROC10
0D843ZZ,94,ICDPROC10
0D844ZZ,94,ICDPROC10
0D847ZZ,94,ICDPROC10
0D848ZZ,94,ICDPROC10
0D870ZZ,94,ICDPROC10
0D873ZZ,94,ICDPROC10
0D874ZZ,94,ICDPROC10
0D877ZZ,94,ICDPROC10
0D878ZZ,94,ICDPROC10
0D9100Z,94,ICDPROC10
0D910ZZ,94,ICDPROC10
0D9140Z,94,ICDPROC10
0D914ZZ,94,ICDPROC10
0D9170Z,94,ICDPROC10
0D917ZZ,94,ICDPROC10
0D9180Z,94,ICDPROC10
0D918ZZ,94,ICDPROC10
0D9200Z,94,ICDPROC10
0D920ZZ,94,ICDPROC10
0D9240Z,94,ICDPROC10
0D924ZZ,94,ICDPROC10
0D9270Z,94,ICDPROC10
0D927ZZ,94,ICDPROC10
0D9280Z,94,ICDPROC10
0D928ZZ,94,ICDPROC10
0D9300Z,94,ICDPROC10
0D930ZZ,94,ICDPROC10
0D9340Z,94,ICDPROC10
0D934ZZ,94,ICDPROC10
0D9370Z,94,ICDPROC10
0D937ZZ,94,ICDPROC10
0D9380Z,94,ICDPROC10
0D938ZZ,94,ICDPROC10
0D9400Z,94,ICDPROC10
0D940ZZ,94,ICDPROC10
0D9440Z,94,ICDPROC10
0D944ZZ,94,ICDPROC10
0D9470Z,94,ICDPROC10
0D947ZZ,94,ICDPROC10
0D9480Z,94,ICDPROC10
0D948ZZ,94,ICDPROC10
0D9500Z,94,ICDPROC10
0D950ZZ,94,ICDPROC10
0D9540Z,94,ICDPROC10
0D954ZZ,94,ICDPROC10
0D9570Z,94,ICDPROC10
0D957ZZ,94,ICDPROC10
0D9580Z,94,ICDPROC10
0D958ZZ,94,ICDPROC10
0D9600Z,94,ICDPROC10
0D960ZZ,94,ICDPROC10
0D9640Z,94,ICDPROC10
0D964ZZ,94,ICDPROC10
0D967ZZ,94,ICDPROC10
0D968ZZ,94,ICDPROC10
0D9700Z,94,ICDPROC10
0D970ZZ,94,ICDPROC10
0D9740Z,94,ICDPROC10
0D974ZZ,94,ICDPROC10
0D9900Z,94,ICDPROC10
0D990ZZ,94,ICDPROC10
0D9940Z,94,ICDPROC10
0D994ZZ,94,ICDPROC10
0D997ZZ,94,ICDPROC10
0D998ZZ,94,ICDPROC10
0DB10ZZ,94,ICDPROC10
0DB13ZZ,94,ICDPROC10
0DB17ZZ,94,ICDPROC10
0DB20ZZ,94,ICDPROC10
0DB23ZZ,94,ICDPROC10
0DB27ZZ,94,ICDPROC10
0DB30ZZ,94,ICDPROC10
0DB33ZZ,94,ICDPROC10
0DB37ZZ,94,ICDPROC10
0DB40ZZ,94,ICDPROC10
0DB43ZZ,94,ICDPROC10
0DB44ZZ,94,ICDPROC10
0DB47ZZ,94,ICDPROC10
0DB50ZZ,94,ICDPROC10
0DB53ZZ,94,ICDPROC10
0DB57ZZ,94,ICDPROC10
0DB90ZZ,94,ICDPROC10
0DB93ZZ,94,ICDPROC10
0DB97ZZ,94,ICDPROC10
0DC10ZZ,94,ICDPROC10
0DC13ZZ,94,ICDPROC10
0DC14ZZ,94,ICDPROC10
0DC20ZZ,94,ICDPROC10
0DC23ZZ,94,ICDPROC10
0DC24ZZ,94,ICDPROC10
0DC30ZZ,94,ICDPROC10
0DC33ZZ,94,ICDPROC10
0DC34ZZ,94,ICDPROC10
0DC40ZZ,94,ICDPROC10
0DC43ZZ,94,ICDPROC10
0DC44ZZ,94,ICDPROC10
0DC50ZZ,94,ICDPROC10
0DC53ZZ,94,ICDPROC10
0DC54ZZ,94,ICDPROC10
0DC60ZZ,94,ICDPROC10
0DC63ZZ,94,ICDPROC10
0DC64ZZ,94,ICDPROC10
0DC70ZZ,94,ICDPROC10
0DC73ZZ,94,ICDPROC10
0DC74ZZ,94,ICDPROC10
0DC90ZZ,94,ICDPROC10
0DC93ZZ,94,ICDPROC10
0DC94ZZ,94,ICDPROC10
0DF50ZZ,94,ICDPROC10
0DF53ZZ,94,ICDPROC10
0DF54ZZ,94,ICDPROC10
0DF57ZZ,94,ICDPROC10
0DF58ZZ,94,ICDPROC10
0DF60ZZ,94,ICDPROC10
0DF63ZZ,94,ICDPROC10
0DF64ZZ,94,ICDPROC10
0DF67ZZ,94,ICDPROC10
0DF68ZZ,94,ICDPROC10
0DF90ZZ,94,ICDPROC10
0DF93ZZ,94,ICDPROC10
0DF94ZZ,94,ICDPROC10
0DF97ZZ,94,ICDPROC10
0DF98ZZ,94,ICDPROC10
0DH503Z,94,ICDPROC10
0DH50YZ,94,ICDPROC10
0DH533Z,94,ICDPROC10
0DH543Z,94,ICDPROC10
0DH603Z,94,ICDPROC10
0DH60DZ,94,ICDPROC10
0DH60MZ,94,ICDPROC10
0DH60YZ,94,ICDPROC10
0DH633Z,94,ICDPROC10
0DH63DZ,94,ICDPROC10
0DH63MZ,94,ICDPROC10
0DH643Z,94,ICDPROC10
0DH64DZ,94,ICDPROC10
0DH64MZ,94,ICDPROC10
0DH903Z,94,ICDPROC10
0DH933Z,94,ICDPROC10
0DH943Z,94,ICDPROC10
0DL60CZ,94,ICDPROC10
0DL60DZ,94,ICDPROC10
0DL60ZZ,94,ICDPROC10
0DL63CZ,94,ICDPROC10
0DL63DZ,94,ICDPROC10
0DL63ZZ,94,ICDPROC10
0DL64CZ,94,ICDPROC10
0DL64DZ,94,ICDPROC10
0DL64ZZ,94,ICDPROC10
0DL67DZ,94,ICDPROC10
0DL67ZZ,94,ICDPROC10
0DL68DZ,94,ICDPROC10
0DL68ZZ,94,ICDPROC10
0DL70CZ,94,ICDPROC10
0DL70DZ,94,ICDPROC10
0DL70ZZ,94,ICDPROC10
0DL73CZ,94,ICDPROC10
0DL73DZ,94,ICDPROC10
0DL73ZZ,94,ICDPROC10
0DL74CZ,94,ICDPROC10
0DL74DZ,94,ICDPROC10
0DL74ZZ,94,ICDPROC10
0DL77DZ,94,ICDPROC10
0DL77ZZ,94,ICDPROC10
0DL78DZ,94,ICDPROC10
0DL78ZZ,94,ICDPROC10
0DL90CZ,94,ICDPROC10
0DL90DZ,94,ICDPROC10
0DL90ZZ,94,ICDPROC10
0DL93CZ,94,ICDPROC10
