icd_code,ccs,icd_version
0T914ZZ,111,10
0T9330Z,111,10
0T933ZZ,111,10
0T934ZZ,111,10
0T9430Z,111,10
0T943ZZ,111,10
0T944ZZ,111,10
0T963ZZ,111,10
0T973ZZ,111,10
0T983ZZ,111,10
0T9B30Z,111,10
0T9B3ZZ,111,10
0T9B40Z,111,10
0T9B4ZZ,111,10
0T9B7ZZ,111,10
0T9B8ZZ,111,10
0T9C30Z,111,10
0T9C3ZZ,111,10
0T9C40Z,111,10
0T9C4ZZ,111,10
0T9C7ZZ,111,10
0T9C8ZZ,111,10
0TH503Z,111,10
0TH533Z,111,10
0TH53YZ,111,10
0TH543Z,111,10
0TH54YZ,111,10
0TH573Z,111,10
0TH57YZ,111,10
0TH583Z,111,10
0TH903Z,111,10
0TH933Z,111,10
0TH93YZ,111,10
0TH943Z,111,10
0TH94YZ,111,10
0TH973Z,111,10
0TH97YZ,111,10
0TH983Z,111,10
0THB03Z,111,10
0THB33Z,111,10
0THB3YZ,111,10
0THB43Z,111,10
0THB4YZ,111,10
0THB73Z,111,10
0THB7YZ,111,10
0THB83Z,111,10
0THD3YZ,111,10
0THD4YZ,111,10
0THD7YZ,111,10
0THD8YZ,111,10
0TP53YZ,111,10
0TP54YZ,111,10
0TP570Z,111,10
0TP572Z,111,10
0TP573Z,111,10
0TP57DZ,111,10
0TP57YZ,111,10
0TP580Z,111,10
0TP582Z,111,10
0TP583Z,111,10
0TP58DZ,111,10
0TP5X0Z,111,10
0TP5X2Z,111,10
0TP5X3Z,111,10
0TP5XDZ,111,10
0TP93YZ,111,10
0TP94YZ,111,10
0TP970Z,111,10
0TP972Z,111,10
0TP973Z,111,10
0TP97DZ,111,10
0TP97YZ,111,10
0TP980Z,111,10
0TP982Z,111,10
0TP983Z,111,10
0TP98DZ,111,10
0TP9X0Z,111,10
0TP9X2Z,111,10
0TP9X3Z,111,10
0TP9XDZ,111,10
0TPB3YZ,111,10
0TPB4YZ,111,10
0TPB70Z,111,10
0TPB72Z,111,10
0TPB73Z,111,10
0TPB7DZ,111,10
0TPB7YZ,111,10
0TPB80Z,111,10
0TPB82Z,111,10
0TPB83Z,111,10
0TPB8DZ,111,10
0TPBX0Z,111,10
0TPBX2Z,111,10
0TPBX3Z,111,10
0TPBXDZ,111,10
0TPBXLZ,111,10
0TPD3YZ,111,10
0TPD4YZ,111,10
0TPD7YZ,111,10
0TPD8YZ,111,10
0TW53YZ,111,10
0TW54YZ,111,10
0TW57YZ,111,10
0TW5X0Z,111,10
0TW5X2Z,111,10
0TW5X3Z,111,10
0TW5X7Z,111,10
0TW5XCZ,111,10
0TW5XDZ,111,10
0TW5XJZ,111,10
0TW5XKZ,111,10
0TW93YZ,111,10
0TW94YZ,111,10
0TW97YZ,111,10
0TW9X0Z,111,10
0TW9X2Z,111,10
0TW9X3Z,111,10
0TW9X7Z,111,10
0TW9XCZ,111,10
0TW9XDZ,111,10
0TW9XJZ,111,10
0TW9XKZ,111,10
0TW9XMZ,111,10
0TWB3YZ,111,10
0TWB4YZ,111,10
0TWB7YZ,111,10
0TWBX0Z,111,10
0TWBX2Z,111,10
0TWBX3Z,111,10
0TWBX7Z,111,10
0TWBXCZ,111,10
0TWBXDZ,111,10
0TWBXJZ,111,10
0TWBXKZ,111,10
0TWBXLZ,111,10
0TWBXMZ,111,10
0TWD3YZ,111,10
0TWD4YZ,111,10
0TWD7YZ,111,10
0TWD8YZ,111,10
0TWDX0Z,111,10
0TWDX2Z,111,10
0TWDX3Z,111,10
0TWDX7Z,111,10
0TWDXCZ,111,10
0TWDXDZ,111,10
0TWDXJZ,111,10
0TWDXKZ,111,10
0TWDXLZ,111,10
0WCR7ZZ,111,10
0WCR8ZZ,111,10
0WFR0ZZ,111,10
0WFR3ZZ,111,10
0WFR4ZZ,111,10
0WFR7ZZ,111,10
0WFR8ZZ,111,10
0WHR03Z,111,10
0WHR0YZ,111,10
0WHR33Z,111,10
0WHR3YZ,111,10
0WHR43Z,111,10
0WHR4YZ,111,10
0WHR73Z,111,10
0WHR7YZ,111,10
0WHR83Z,111,10
0WHR8YZ,111,10
0WPR01Z,111,10
0WPR03Z,111,10
0WPR0YZ,111,10
0WPR31Z,111,10
0WPR33Z,111,10
0WPR3YZ,111,10
0WPR41Z,111,10
0WPR43Z,111,10
0WPR4YZ,111,10
0WPR71Z,111,10
0WPR73Z,111,10
0WPR7YZ,111,10
0WPR81Z,111,10
0WPR83Z,111,10
0WPR8YZ,111,10
0WPRX1Z,111,10
0WPRX3Z,111,10
0WPRXYZ,111,10
0WWR03Z,111,10
0WWR0YZ,111,10
0WWR33Z,111,10
0WWR3YZ,111,10
0WWR43Z,111,10
0WWR4YZ,111,10
0WWR73Z,111,10
0WWR7YZ,111,10
0WWR83Z,111,10
0WWR8YZ,111,10
0WWRX3Z,111,10
0WWRXYZ,111,10
2Y05X5Z,111,10
2Y45X5Z,111,10
2Y55X5Z,111,10
3E0K328,111,10
3E0K329,111,10
3E0K33Z,111,10
3E0K36Z,111,10
3E0K37Z,111,10
3E0K3BZ,111,10
3E0K3GC,111,10
3E0K3NZ,111,10
3E0K3SF,111,10
3E0K3TZ,111,10
3E0K4GC,111,10
3E0K728,111,10
3E0K729,111,10
3E0K73Z,111,10
3E0K76Z,111,10
3E0K77Z,111,10
3E0K7BZ,111,10
3E0K7GC,111,10
3E0K7NZ,111,10
3E0K7SF,111,10
3E0K7TZ,111,10
3E0K828,111,10
3E0K829,111,10
3E0K83Z,111,10
3E0K86Z,111,10
3E0K87Z,111,10
3E0K8BZ,111,10
3E0K8GC,111,10
3E0K8NZ,111,10
3E0K8SF,111,10
3E0K8TZ,111,10
3E1K38Z,111,10
3E1K78Z,111,10
3E1K88Z,111,10
0T13073,112,10
0T13074,112,10
0T13076,112,10
0T13077,112,10
0T13078,112,10
0T13079,112,10
0T1307A,112,10
0T1307B,112,10
0T1307C,112,10
0T1307D,112,10
0T130J3,112,10
0T130J4,112,10
0T130J6,112,10
0T130J7,112,10
0T130J8,112,10
0T130J9,112,10
0T130JA,112,10
0T130JB,112,10
0T130JC,112,10
0T130JD,112,10
0T130K3,112,10
0T130K4,112,10
0T130K6,112,10
0T130K7,112,10
0T130K8,112,10
0T130K9,112,10
0T130KA,112,10
0T130KB,112,10
0T130KC,112,10
0T130KD,112,10
0T130Z3,112,10
0T130Z4,112,10
0T130Z6,112,10
0T130Z7,112,10
0T130Z8,112,10
0T130Z9,112,10
0T130ZA,112,10
0T130ZB,112,10
0T130ZC,112,10
0T130ZD,112,10
0T133JD,112,10
0T13473,112,10
0T13474,112,10
0T13476,112,10
0T13477,112,10
0T13478,112,10
0T13479,112,10
0T1347A,112,10
0T1347B,112,10
0T1347C,112,10
0T1347D,112,10
0T134J3,112,10
0T134J4,112,10
0T134J6,112,10
0T134J7,112,10
0T134J8,112,10
0T134J9,112,10
0T134JA,112,10
0T134JB,112,10
0T134JC,112,10
0T134JD,112,10
0T134K3,112,10
0T134K4,112,10
0T134K6,112,10
0T134K7,112,10
0T134K8,112,10
0T134K9,112,10
0T134KA,112,10
0T134KB,112,10
0T134KC,112,10
0T134KD,112,10
0T134Z3,112,10
0T134Z4,112,10
0T134Z6,112,10
0T134Z7,112,10
0T134Z8,112,10
0T134Z9,112,10
0T134ZA,112,10
0T134ZB,112,10
0T134ZC,112,10
0T134ZD,112,10
0T14073,112,10
0T14074,112,10
0T14076,112,10
0T14077,112,10
0T14078,112,10
0T14079,112,10
0T1407A,112,10
0T1407B,112,10
0T1407C,112,10
0T1407D,112,10
0T140J3,112,10
0T140J4,112,10
0T140J6,112,10
0T140J7,112,10
0T140J8,112,10
0T140J9,112,10
0T140JA,112,10
0T140JB,112,10
0T140JC,112,10
0T140JD,112,10
0T140K3,112,10
0T140K4,112,10
0T140K6,112,10
0T140K7,112,10
0T140K8,112,10
0T140K9,112,10
0T140KA,112,10
0T140KB,112,10
0T140KC,112,10
0T140KD,112,10
0T140Z3,112,10
0T140Z4,112,10
0T140Z6,112,10
0T140Z7,112,10
0T140Z8,112,10
0T140Z9,112,10
0T140ZA,112,10
0T140ZB,112,10
0T140ZC,112,10
0T140ZD,112,10
0T143JD,112,10
0T14473,112,10
0T14474,112,10
0T14476,112,10
0T14477,112,10
0T14478,112,10
0T14479,112,10
0T1447A,112,10
0T1447B,112,10
0T1447C,112,10
0T1447D,112,10
0T144J3,112,10
0T144J4,112,10
0T144J6,112,10
0T144J7,112,10
0T144J8,112,10
0T144J9,112,10
0T144JA,112,10
0T144JB,112,10
0T144JC,112,10
0T144JD,112,10
0T144K3,112,10
0T144K4,112,10
0T144K6,112,10
0T144K7,112,10
0T144K8,112,10
0T144K9,112,10
0T144KA,112,10
0T144KB,112,10
0T144KC,112,10
0T144KD,112,10
0T144Z3,112,10
0T144Z4,112,10
0T144Z6,112,10
0T144Z7,112,10
0T144Z8,112,10
0T144Z9,112,10
0T144ZA,112,10
0T144ZB,112,10
0T144ZC,112,10
0T144ZD,112,10
0T16076,112,10
0T16077,112,10
0T16078,112,10
0T16079,112,10
0T1607A,112,10
0T1607B,112,10
0T1607C,112,10
0T1607D,112,10
0T160J6,112,10
0T160J7,112,10
0T160J8,112,10
0T160J9,112,10
0T160JA,112,10
0T160JB,112,10
0T160JC,112,10
0T160JD,112,10
0T160K6,112,10
0T160K7,112,10
0T160K8,112,10
0T160K9,112,10
0T160KA,112,10
0T160KB,112,10
0T160KC,112,10
0T160KD,112,10
0T160Z6,112,10
0T160Z7,112,10
0T160Z8,112,10
0T160Z9,112,10
0T160ZA,112,10
0T160ZB,112,10
0T160ZC,112,10
0T160ZD,112,10
0T163JD,112,10
0T16476,112,10
0T16477,112,10
0T16478,112,10
0T16479,112,10
0T1647A,112,10
0T1647B,112,10
0T1647C,112,10
0T1647D,112,10
0T164J6,112,10
0T164J7,112,10
0T164J8,112,10
0T164J9,112,10
0T164JA,112,10
0T164JB,112,10
0T164JC,112,10
0T164JD,112,10
0T164K6,112,10
0T164K7,112,10
0T164K8,112,10
0T164K9,112,10
0T164KA,112,10
0T164KB,112,10
0T164KC,112,10
0T164KD,112,10
0T164Z6,112,10
0T164Z7,112,10
0T164Z8,112,10
0T164Z9,112,10
0T164ZA,112,10
0T164ZB,112,10
0T164ZC,112,10
0T164ZD,112,10
0T17076,112,10
0T17077,112,10
0T17078,112,10
0T17079,112,10
0T1707A,112,10
0T1707B,112,10
0T1707C,112,10
0T1707D,112,10
0T170J6,112,10
0T170J7,112,10
0T170J8,112,10
0T170J9,112,10
0T170JA,112,10
0T170JB,112,10
0T170JC,112,10
0T170JD,112,10
0T170K6,112,10
0T170K7,112,10
0T170K8,112,10
0T170K9,112,10
0T170KA,112,10
0T170KB,112,10
0T170KC,112,10
0T170KD,112,10
0T170Z6,112,10
0T170Z7,112,10
0T170Z8,112,10
0T170Z9,112,10
0T170ZA,112,10
0T170ZB,112,10
0T170ZC,112,10
0T170ZD,112,10
0T173JD,112,10
0T17476,112,10
0T17477,112,10
0T17478,112,10
0T17479,112,10
0T1747A,112,10
0T1747B,112,10
0T1747C,112,10
0T1747D,112,10
0T174J6,112,10
0T174J7,112,10
0T174J8,112,10
0T174J9,112,10
0T174JA,112,10
0T174JB,112,10
0T174JC,112,10
0T174JD,112,10
0T174K6,112,10
0T174K7,112,10
0T174K8,112,10
0T174K9,112,10
0T174KA,112,10
0T174KB,112,10
0T174KC,112,10
0T174KD,112,10
0T174Z6,112,10
0T174Z7,112,10
0T174Z8,112,10
0T174Z9,112,10
0T174ZA,112,10
0T174ZB,112,10
0T174ZC,112,10
0T174ZD,112,10
0T18076,112,10
0T18077,112,10
0T18078,112,10
0T18079,112,10
0T1807A,112,10
0T1807B,112,10
0T1807C,112,10
0T1807D,112,10
0T180J6,112,10
0T180J7,112,10
0T180J8,112,10
0T180J9,112,10
0T180JA,112,10
0T180JB,112,10
0T180JC,112,10
0T180JD,112,10
0T180K6,112,10
0T180K7,112,10
0T180K8,112,10
0T180K9,112,10
0T180KA,112,10
0T180KB,112,10
0T180KC,112,10
0T180KD,112,10
0T180Z6,112,10
0T180Z7,112,10
0T180Z8,112,10
0T180Z9,112,10
0T180ZA,112,10
0T180ZB,112,10
0T180ZC,112,10
0T180ZD,112,10
0T183JD,112,10
0T18476,112,10
0T18477,112,10
0T18478,112,10
0T18479,112,10
0T1847A,112,10
0T1847B,112,10
0T1847C,112,10
0T1847D,112,10
0T184J6,112,10
0T184J7,112,10
0T184J8,112,10
0T184J9,112,10
0T184JA,112,10
0T184JB,112,10
0T184JC,112,10
0T184JD,112,10
0T184K6,112,10
0T184K7,112,10
0T184K8,112,10
0T184K9,112,10
0T184KA,112,10
0T184KB,112,10
0T184KC,112,10
0T184KD,112,10
0T184Z6,112,10
0T184Z7,112,10
0T184Z8,112,10
0T184Z9,112,10
0T184ZA,112,10
0T184ZB,112,10
0T184ZC,112,10
0T184ZD,112,10
0T1B079,112,10
0T1B07C,112,10
0T1B07D,112,10
0T1B0J9,112,10
0T1B0JC,112,10
0T1B0JD,112,10
0T1B0K9,112,10
0T1B0KC,112,10
0T1B0KD,112,10
0T1B0Z9,112,10
0T1B0ZC,112,10
0T1B0ZD,112,10
0T1B3JD,112,10
0T1B479,112,10
0T1B47C,112,10
0T1B47D,112,10
0T1B4J9,112,10
0T1B4JC,112,10
0T1B4JD,112,10
0T1B4K9,112,10
0T1B4KC,112,10
0T1B4KD,112,10
0T1B4Z9,112,10
0T1B4ZC,112,10
0T1B4ZD,112,10
0T500ZZ,112,10
0T503ZZ,112,10
0T504ZZ,112,10
0T510ZZ,112,10
0T513ZZ,112,10
0T514ZZ,112,10
0T530ZZ,112,10
0T533ZZ,112,10
0T534ZZ,112,10
0T540ZZ,112,10
0T543ZZ,112,10
0T544ZZ,112,10
0T560ZZ,112,10
0T563ZZ,112,10
0T564ZZ,112,10
0T570ZZ,112,10
0T573ZZ,112,10
0T574ZZ,112,10
0T5B0ZZ,112,10
0T5B3ZZ,112,10
0T5B4ZZ,112,10
0T5C0ZZ,112,10
0T5C3ZZ,112,10
0T5C4ZZ,112,10
0T730DZ,112,10
0T730ZZ,112,10
0T733DZ,112,10
0T733ZZ,112,10
0T734DZ,112,10
0T734ZZ,112,10
0T737DZ,112,10
0T737ZZ,112,10
0T738DZ,112,10
0T738ZZ,112,10
0T740DZ,112,10
0T740ZZ,112,10
0T743DZ,112,10
0T743ZZ,112,10
0T744DZ,112,10
0T744ZZ,112,10
0T747DZ,112,10
0T747ZZ,112,10
0T748DZ,112,10
0T748ZZ,112,10
0T760ZZ,112,10
0T763ZZ,112,10
0T764ZZ,112,10
0T768DZ,112,10
0T768ZZ,112,10
0T770ZZ,112,10
0T773ZZ,112,10
0T774ZZ,112,10
0T778DZ,112,10
0T778ZZ,112,10
0T780ZZ,112,10
0T783ZZ,112,10
0T784ZZ,112,10
0T788DZ,112,10
0T7B0DZ,112,10
0T7B0ZZ,112,10
0T7B3DZ,112,10
0T7B3ZZ,112,10
0T7B4DZ,112,10
0T7B4ZZ,112,10
0T7B8DZ,112,10
0T7B8ZZ,112,10
0T820ZZ,112,10
0T823ZZ,112,10
0T824ZZ,112,10
0T8C0ZZ,112,10
0T8C3ZZ,112,10
0T8C4ZZ,112,10
0T9000Z,112,10
0T900ZZ,112,10
0T9040Z,112,10
0T9070Z,112,10
0T907ZZ,112,10
0T9080Z,112,10
0T908ZZ,112,10
0T9100Z,112,10
0T910ZZ,112,10
0T9140Z,112,10
0T9170Z,112,10
0T917ZZ,112,10
0T9180Z,112,10
0T918ZZ,112,10
0T9300Z,112,10
0T930ZZ,112,10
0T9340Z,112,10
0T9370Z,112,10
0T937ZZ,112,10
0T9380Z,112,10
0T938ZZ,112,10
0T9400Z,112,10
0T940ZZ,112,10
0T9440Z,112,10
0T9470Z,112,10
0T947ZZ,112,10
0T9480Z,112,10
0T948ZZ,112,10
0T960ZZ,112,10
0T964ZZ,112,10
0T967ZZ,112,10
0T968ZZ,112,10
0T970ZZ,112,10
0T974ZZ,112,10
0T977ZZ,112,10
0T978ZZ,112,10
0T980ZZ,112,10
0T984ZZ,112,10
0T987ZZ,112,10
0T988ZZ,112,10
0T9B00Z,112,10
0T9B0ZZ,112,10
0T9C00Z,112,10
0T9C0ZZ,112,10
0TB60ZZ,112,10
0TB63ZZ,112,10
0TB64ZZ,112,10
0TB67ZZ,112,10
0TB68ZZ,112,10
0TB70ZZ,112,10
0TB73ZZ,112,10
0TB74ZZ,112,10
0TB77ZZ,112,10
0TB78ZZ,112,10
0TBB0ZZ,112,10
0TBB3ZZ,112,10
0TBC0ZZ,112,10
0TBC3ZZ,112,10
0TC60ZZ,112,10
0TC63ZZ,112,10
0TC64ZZ,112,10
0TC70ZZ,112,10
0TC73ZZ,112,10
0TC74ZZ,112,10
0TCB0ZZ,112,10
0TCB3ZZ,112,10
0TCB4ZZ,112,10
0TCC0ZZ,112,10
0TCC3ZZ,112,10
0TCC4ZZ,112,10
0TD00ZZ,112,10
0TD03ZZ,112,10
0TD04ZZ,112,10
0TD10ZZ,112,10
0TD13ZZ,112,10
0TD14ZZ,112,10
0TH50YZ,112,10
0TH58YZ,112,10
0TH90MZ,112,10
0TH90YZ,112,10
0TH93MZ,112,10
0TH94MZ,112,10
0TH97MZ,112,10
0TH98MZ,112,10
0TH98YZ,112,10
0THB0LZ,112,10
0THB0MZ,112,10
0THB0YZ,112,10
0THB3LZ,112,10
0THB3MZ,112,10
0THB4LZ,112,10
0THB4MZ,112,10
0THB7LZ,112,10
0THB7MZ,112,10
0THB8LZ,112,10
0THB8MZ,112,10
0THB8YZ,112,10
0THC0LZ,112,10
0THC3LZ,112,10
0THC4LZ,112,10
0THC7LZ,112,10
0THC8LZ,112,10
0THD0YZ,112,10
0TL30CZ,112,10
0TL30DZ,112,10
0TL30ZZ,112,10
0TL33CZ,112,10
0TL33DZ,112,10
0TL33ZZ,112,10
0TL34CZ,112,10
0TL34DZ,112,10
0TL34ZZ,112,10
0TL37DZ,112,10
0TL37ZZ,112,10
0TL38DZ,112,10
0TL38ZZ,112,10
0TL40CZ,112,10
0TL40DZ,112,10
0TL40ZZ,112,10
0TL43CZ,112,10
0TL43DZ,112,10
0TL43ZZ,112,10
0TL44CZ,112,10
0TL44DZ,112,10
0TL44ZZ,112,10
0TL47DZ,112,10
0TL47ZZ,112,10
0TL48DZ,112,10
0TL48ZZ,112,10
0TL60CZ,112,10
0TL60DZ,112,10
0TL60ZZ,112,10
0TL63CZ,112,10
0TL63DZ,112,10
0TL63ZZ,112,10
0TL64CZ,112,10
0TL64DZ,112,10
0TL64ZZ,112,10
0TL67DZ,112,10
0TL67ZZ,112,10
0TL68DZ,112,10
0TL68ZZ,112,10
0TL70CZ,112,10
0TL70DZ,112,10
0TL70ZZ,112,10
0TL73CZ,112,10
0TL73DZ,112,10
0TL73ZZ,112,10
0TL74CZ,112,10
0TL74DZ,112,10
0TL74ZZ,112,10
0TL77DZ,112,10
0TL77ZZ,112,10
0TL78DZ,112,10
0TL78ZZ,112,10
0TLB0CZ,112,10
0TLB0DZ,112,10
0TLB0ZZ,112,10
0TLB3CZ,112,10
0TLB3DZ,112,10
0TLB3ZZ,112,10
0TLB4CZ,112,10
0TLB4DZ,112,10
0TLB4ZZ,112,10
0TLB7DZ,112,10
0TLB7ZZ,112,10
0TLB8DZ,112,10
0TLB8ZZ,112,10
0TLC0CZ,112,10
0TLC0DZ,112,10
0TLC0ZZ,112,10
0TLC3CZ,112,10
0TLC3DZ,112,10
0TLC3ZZ,112,10
0TLC4CZ,112,10
0TLC4DZ,112,10
0TLC4ZZ,112,10
0TLC7DZ,112,10
0TLC7ZZ,112,10
0TLC8DZ,112,10
0TLC8ZZ,112,10
0TM00ZZ,112,10
0TM04ZZ,112,10
0TM10ZZ,112,10
0TM14ZZ,112,10
0TM20ZZ,112,10
0TM24ZZ,112,10
0TM30ZZ,112,10
0TM34ZZ,112,10
0TM40ZZ,112,10
0TM44ZZ,112,10
0TM60ZZ,112,10
0TM64ZZ,112,10
0TM70ZZ,112,10
0TM74ZZ,112,10
0TM80ZZ,112,10
0TM84ZZ,112,10
0TMB0ZZ,112,10
0TMB4ZZ,112,10
0TMC0ZZ,112,10
0TMC4ZZ,112,10
0TNB0ZZ,112,10
0TNB3ZZ,112,10
0TNB4ZZ,112,10
0TNC0ZZ,112,10
0TNC3ZZ,112,10
0TNC4ZZ,112,10
0TP500Z,112,10
0TP502Z,112,10
0TP503Z,112,10
0TP507Z,112,10
0TP50CZ,112,10
0TP50DZ,112,10
0TP50JZ,112,10
0TP50KZ,112,10
0TP50YZ,112,10
0TP530Z,112,10
0TP532Z,112,10
0TP533Z,112,10
0TP537Z,112,10
0TP53CZ,112,10
0TP53DZ,112,10
0TP53JZ,112,10
0TP53KZ,112,10
0TP540Z,112,10
0TP542Z,112,10
0TP543Z,112,10
0TP547Z,112,10
0TP54CZ,112,10
0TP54DZ,112,10
0TP54JZ,112,10
0TP54KZ,112,10
0TP577Z,112,10
0TP57CZ,112,10
0TP57JZ,112,10
0TP57KZ,112,10
0TP587Z,112,10
0TP58CZ,112,10
0TP58JZ,112,10
0TP58KZ,112,10
0TP58YZ,112,10
0TP900Z,112,10
0TP902Z,112,10
0TP903Z,112,10
0TP907Z,112,10
0TP90CZ,112,10
0TP90DZ,112,10
0TP90JZ,112,10
0TP90KZ,112,10
0TP90MZ,112,10
0TP90YZ,112,10
0TP930Z,112,10
0TP932Z,112,10
0TP933Z,112,10
0TP937Z,112,10
0TP93CZ,112,10
0TP93DZ,112,10
0TP93JZ,112,10
0TP93KZ,112,10
0TP93MZ,112,10
0TP940Z,112,10
0TP942Z,112,10
0TP943Z,112,10
0TP947Z,112,10
0TP94CZ,112,10
0TP94DZ,112,10
0TP94JZ,112,10
0TP94KZ,112,10
0TP94MZ,112,10
0TP977Z,112,10
0TP97CZ,112,10
0TP97JZ,112,10
0TP97KZ,112,10
0TP97MZ,112,10
0TP987Z,112,10
0TP98CZ,112,10
0TP98JZ,112,10
0TP98KZ,112,10
0TP98MZ,112,10
0TP98YZ,112,10
0TP9XMZ,112,10
0TPB00Z,112,10
0TPB02Z,112,10
0TPB03Z,112,10
0TPB07Z,112,10
0TPB0CZ,112,10
0TPB0DZ,112,10
0TPB0JZ,112,10
0TPB0KZ,112,10
0TPB0LZ,112,10
0TPB0MZ,112,10
0TPB0YZ,112,10
0TPB30Z,112,10
0TPB32Z,112,10
0TPB33Z,112,10
0TPB37Z,112,10
0TPB3CZ,112,10
0TPB3DZ,112,10
0TPB3JZ,112,10
0TPB3KZ,112,10
0TPB3LZ,112,10
0TPB3MZ,112,10
0TPB40Z,112,10
0TPB42Z,112,10
0TPB43Z,112,10
0TPB47Z,112,10
0TPB4CZ,112,10
0TPB4DZ,112,10
0TPB4JZ,112,10
0TPB4KZ,112,10
0TPB4LZ,112,10
0TPB4MZ,112,10
0TPB77Z,112,10
0TPB7CZ,112,10
0TPB7JZ,112,10
0TPB7KZ,112,10
0TPB7LZ,112,10
0TPB7MZ,112,10
0TPB87Z,112,10
0TPB8CZ,112,10
0TPB8JZ,112,10
0TPB8KZ,112,10
0TPB8LZ,112,10
0TPB8MZ,112,10
0TPB8YZ,112,10
0TPBXMZ,112,10
0TPD0YZ,112,10
0TQ00ZZ,112,10
0TQ03ZZ,112,10
0TQ04ZZ,112,10
0TQ07ZZ,112,10
0TQ08ZZ,112,10
0TQ10ZZ,112,10
0TQ13ZZ,112,10
0TQ14ZZ,112,10
0TQ17ZZ,112,10
0TQ18ZZ,112,10
0TQ30ZZ,112,10
0TQ33ZZ,112,10
0TQ34ZZ,112,10
0TQ37ZZ,112,10
0TQ38ZZ,112,10
0TQ40ZZ,112,10
0TQ43ZZ,112,10
0TQ44ZZ,112,10
0TQ47ZZ,112,10
0TQ48ZZ,112,10
0TQ60ZZ,112,10
0TQ63ZZ,112,10
0TQ64ZZ,112,10
0TQ67ZZ,112,10
0TQ68ZZ,112,10
0TQ70ZZ,112,10
0TQ73ZZ,112,10
0TQ74ZZ,112,10
0TQ77ZZ,112,10
0TQ78ZZ,112,10
0TQB0ZZ,112,10
0TQB3ZZ,112,10
0TQB4ZZ,112,10
0TQB7ZZ,112,10
0TQB8ZZ,112,10
0TQC0ZZ,112,10
0TQC3ZZ,112,10
0TQC4ZZ,112,10
0TQC7ZZ,112,10
0TQC8ZZ,112,10
0TR307Z,112,10
0TR30JZ,112,10
0TR30KZ,112,10
0TR347Z,112,10
0TR34JZ,112,10
0TR34KZ,112,10
0TR377Z,112,10
0TR37JZ,112,10
0TR37KZ,112,10
0TR387Z,112,10
0TR38JZ,112,10
0TR38KZ,112,10
0TR407Z,112,10
0TR40JZ,112,10
0TR40KZ,112,10
0TR447Z,112,10
0TR44JZ,112,10
0TR44KZ,112,10
0TR477Z,112,10
0TR47JZ,112,10
0TR47KZ,112,10
0TR487Z,112,10
0TR48JZ,112,10
0TR48KZ,112,10
0TR607Z,112,10
0TR60JZ,112,10
0TR60KZ,112,10
0TR647Z,112,10
0TR64JZ,112,10
0TR64KZ,112,10
0TR677Z,112,10
0TR67JZ,112,10
0TR67KZ,112,10
0TR687Z,112,10
0TR68JZ,112,10
0TR68KZ,112,10
0TR707Z,112,10
0TR70JZ,112,10
0TR70KZ,112,10
0TR747Z,112,10
0TR74JZ,112,10
0TR74KZ,112,10
0TR777Z,112,10
0TR77JZ,112,10
0TR77KZ,112,10
0TR787Z,112,10
0TR78JZ,112,10
0TR78KZ,112,10
0TRB07Z,112,10
0TRB0JZ,112,10
0TRB0KZ,112,10
0TRB47Z,112,10
0TRB4JZ,112,10
0TRB4KZ,112,10
0TRB77Z,112,10
0TRB7JZ,112,10
0TRB7KZ,112,10
0TRB87Z,112,10
0TRB8JZ,112,10
0TRB8KZ,112,10
0TRC07Z,112,10
0TRC0JZ,112,10
0TRC0KZ,112,10
0TRC47Z,112,10
0TRC4JZ,112,10
0TRC4KZ,112,10
0TRC77Z,112,10
0TRC7JZ,112,10
0TRC7KZ,112,10
0TRC87Z,112,10
0TRC8JZ,112,10
0TRC8KZ,112,10
0TS00ZZ,112,10
0TS04ZZ,112,10
0TS10ZZ,112,10
0TS14ZZ,112,10
0TS20ZZ,112,10
0TS24ZZ,112,10
0TS30ZZ,112,10
0TS34ZZ,112,10
0TS40ZZ,112,10
0TS44ZZ,112,10
0TS60ZZ,112,10
0TS64ZZ,112,10
0TS70ZZ,112,10
0TS74ZZ,112,10
0TS80ZZ,112,10
0TS84ZZ,112,10
0TSB0ZZ,112,10
0TSB4ZZ,112,10
0TSC0ZZ,112,10
0TSC4ZZ,112,10
0TT60ZZ,112,10
0TT64ZZ,112,10
0TT67ZZ,112,10
0TT68ZZ,112,10
0TT70ZZ,112,10
0TT74ZZ,112,10
0TT77ZZ,112,10
0TT78ZZ,112,10
0TTB0ZZ,112,10
0TTB4ZZ,112,10
0TTB7ZZ,112,10
0TTB8ZZ,112,10
0TTC0ZZ,112,10
0TTC4ZZ,112,10
0TTC7ZZ,112,10
0TTC8ZZ,112,10
0TU307Z,112,10
0TU30JZ,112,10
0TU30KZ,112,10
0TU347Z,112,10
0TU34JZ,112,10
0TU34KZ,112,10
0TU377Z,112,10
0TU37JZ,112,10
0TU37KZ,112,10
0TU387Z,112,10
0TU38JZ,112,10
0TU38KZ,112,10
0TU407Z,112,10
0TU40JZ,112,10
0TU40KZ,112,10
0TU447Z,112,10
0TU44JZ,112,10
0TU44KZ,112,10
0TU477Z,112,10
0TU47JZ,112,10
0TU47KZ,112,10
0TU487Z,112,10
0TU48JZ,112,10
0TU48KZ,112,10
0TU607Z,112,10
0TU60JZ,112,10
0TU60KZ,112,10
0TU647Z,112,10
0TU64JZ,112,10
0TU64KZ,112,10
